anime_id,anime_title,anime_english_title,anime_japanese_title,anime_synonyms
9981,Phi Brain: Kami no Puzzle (Phi-Brain ~ Puzzle of God),Phi-Brain ~ Puzzle of God,ファイ・ブレイン 神のパズル,Phi Φ Brain: Kami no Puzzle
4879,Mouryou no Hako,,魍魎の匣,"Moryo no Hako, Box of Goblins"
2948,Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu,More! Ojamajo Doremi: Secret of the Frog Stone,も～っと！おジャ魔女どれみ カエル石のひみつ,"More! Useless Witch Doremi - Secret of the Frog Stone, Mo~tto! Ojamajo Doremi Kaeru Seki no Himitsu, Mo~tto! Ojamajo Doremi movie"
1967,Mobile Suit Zeta Gundam: A New Translation - Heir to the Stars,Mobile Suit Zeta Gundam: A New Translation - Heir to the Stars,機動戦士Zガンダム -星を継ぐ者-,"Kidou Senshi Z Gundam I: Hoshi o Tsugu Mono, Kido Senshi Z Gundam - Hoshi wo Tsugu Mono"
7761,Masuda Kousuke Gekijou Gag Manga Biyori +,,増田こうすけ劇場 ギャグマンガ日和+,Gyagu Manga Biyori +
192,Love Hina Haru Special: Kimi Sakura Chiru Nakare!!,Love Hina Spring Movie,ラブひな春スペシャル 〜キミサクラチルナカレ!!〜,Love Hina Spring Special
3247,Love Hina Final Selection,Love Hina Final Selection,ラブひなFINAL SELECTION ～アニメ総集編&LOVE HINA LIVE in 東京BAY N.K.～,Love Hina Episode 28
4903,Kyou no 5 no 2 (TV),,今日の５の２,"Kyou no Go no Ni (TV), Today in Class 5-2 (2008), Kyo no Gononi"
2544,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone,The Swiss Family Robinson: Flone of the Mysterious Island,家族ロビンソン漂流記ふしぎな島のフローネ,"Sekai Meisaku Gekijou, Robinson Family Lost at Sea: Flone of the Marvelous Island, Swiss Family Robinson (TV)"
274,Kiddy Grade,Kiddy Grade,キディ・グレイド,
469,Karin,Karin,かりん,Chibi Vampire Karin
15617,Jinrui wa Suitai Shimashita Specials,Humanity Has Declined Specials,人類は衰退しました,Jintai Specials
1358,Hokuto no Ken Movie (Fist of the North Star: The Movie),Fist of the North Star: The Movie,北斗の拳,Hokuto no Ken (1986)
2484,Gear Fighter Dendoh,,GEAR戦士 電童,"GEAR Senshi Dendoh, Guard Earth and Advanced Reconnaissance Fighter Dendo, GEAR Senshi Dendou"
18441,Blood Lad: Wagahai wa Neko de wa Nai (Blood Lad OVA),Blood Lad OVA,ブラッドラッド 我輩は猫ではない,
23447,"Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara, Ano Natsu de Matteiru.",,あの夏で待ってる 特別編「僕達は高校最後の夏を過ごしながら、 あの夏を待っている。」,"Ano Natsu de Matteru Special, Waiting in the Summer Special"
1736,B'T X Neo,,Ｂ’Ｔ　Ｘ（ビート・エックス）　ＮＥＯ,"B'tX Neo: B't X Neo, BTX Neo"
30740,Young Black Jack,Young Black Jack,ヤング ブラック・ジャック,
550,Yu☆Gi☆Oh!,,遊☆戯☆王,"King of Games, Yu-Gi-Oh! First Series, Yu-Gi-Oh! Serie Zero, Yugi-Oh, Yuugiou, Yu-Gi-Oh Season 0"
976,Yokohama Kaidashi Kikou: Quiet Country Cafe,,ヨコハマ買い出し紀行 Quiet Country Cafe,"YKK: Quiet Country Cafe, Yokohama Shopping Journal: Quiet Country Cafe"
180,Vandread,Vandread,ヴァンドレッド,"Vandread Stage One, Vandread First Stage"
866,Slayers Premium,,スレイヤーズぷれみあむ,Slayers Movie 5
21561,Ryuugajou Nanana no Maizoukin (TV) (Nanana's Buried Treasure),Nanana's Buried Treasure,龍ヶ嬢七々々の埋蔵金,Ryuugajou Nanana no Maizoukin
22865,Rokujouma no Shinryakusha!? (TV) (Invaders of the Rokujyoma!?),Invaders of the Rokujyoma!?,六畳間の侵略者！？,Rokujouma no Shinryakusha!?
1120,Pokemon: Mizu no Miyako no Mamorigami Latias to Latios,Pokemon Heroes,ポケットモンスター 水の都の護神 ラティアスとラティオス,"Gekijouban Pocket Monsters: Mizu no Miyako Mamorigami Latias to Latios, Pokemon Movie 5"
2386,One Piece: Yume no Soccer Ou!,,ワンピース 夢のサッカー王!,"One Piece: Dream Soccer King!, One Piece: Soccer King of Dreams"
2385,One Piece: Jango no Dance Carnival,One Piece: Django's Dance Carnival,ワンピース ジャンゴのダンスカーニバル,
1329,Ohoshisama no Rail (Rail of the Star: A True Story of Children),Rail of the Star: A True Story of Children,お星さまのレール,"O-Hoshisama no Rail, Ohoshi-sama no Rail"
460,One Piece Movie 2: Nejimaki-jima no Daibouken,One Piece: Clockwork Island Adventure,ワンピース ねじまき島の冒険,"One Piece: Nejimakijima no Bouken, One Piece: Nejimaki Shima no Bouken"
35654,No Doubt,,アイドリッシュセブン『NO DOUBT/Re:vale』,IDOLiSH7: NO DOUBT/Re:Vale
13093,Nazo no Kanojo X: Nazo no Natsu Matsuri,,謎の彼女X 謎の夏祭り,
2736,Mojakou,,モジャ公,Mojacko
8424,MM!,MM!,えむえむっ!,"MM! Group, Emu Emu!"
3345,Mikan Enikki,,みかん絵日記,"Mikan's Picture Diary, Mikan's Illustrated Diary"
2818,Madou King Granzort (Mado King Granzort),Mado King Granzort,魔動王グランゾート,"Magic King, Madouou Grandzort, Mado Ou Granzort"
1416,Lupin III: Dead or Alive,Lupin III: Dead or Alive,ルパン三世 DEAD OR ALIVE,Rupan Sansei: Dead or Alive
837,Kyou no 5 no 2 (Today in Class 5-2),Today in Class 5-2,今日の５の２,"Kyo no Gononi, Kyou no Go no Ni"
1516,Kirarin☆Revolution (Kirarin Revolution),Kirarin Revolution,きらりん☆レボリューション,
3229,Kimi ga Aruji de Shitsuji ga Ore de,,君が主で執事が俺で,"They Are My Noble Masters, Kimiaru"
19619,Jewelpet Twinkle☆: Hohoemi no Niji ni Dokki☆Doki!,,ジュエルペット てぃんくる☆ ほほえみの虹にドッキ☆ドキ！,"Jewelpet Twinkle: A Rainbow of Smiles Doki Doki!, Jewelpet Twinkle Special, Jewelpet Tinkle Special"
958,HeatGuy J,HeatGuy J,ヒートガイジェイ,"Habitat Ground Jewdo, Heat Guy Jay, HeatGuy-J"
35982,Gundam Build Fighters: GM no Gyakushuu,,ガンダムビルドファイターズ GMの逆襲,Gundam Build Fighters: GM's Counterattack
5658,Great Mazinger,,グレートマジンガー,
1299,Flag,,FLAG（フラッグ）,
2030,El Cazador de la Bruja,El Cazador de la Bruja,エル・カザド,"El Cazador, The Witch Hunter"
3230,Druaga no Tou: The Aegis of Uruk,Tower of Druaga: The Aegis of Uruk,ドルアーガの塔 〜the Aegis of URUK〜,Druaga no Tou: The Aegis of Uruk
1144,Tenchi Muyou! in Love 2: Haruka Naru Omoi (Tenchi Forever!),Tenchi Forever!,天地無用！　ｉｎ　ＬＯＶＥ２　遥かなる想い,"Tenchi Muyo Movie 3: Tenchi Forever!, Tenchi Muyo in Love 2 - Distant Memories"
2670,Doraemon Movie 12: Nobita no Dorabian Nights,Doraemon the Movie: Nobita's Dorabian Nights,映画 ドラえもん のび太のドラビアンナイト,Doraemon: Nobita in Dorabian Nights
11341,Tantei Opera Milky Holmes Dai 2 Maku,Detective Opera Milky Holmes 2,探偵オペラ ミルキィホームズ 第2幕,Tantei Opera Milky Holmes 2
33286,Strike the Blood II (Strike the Blood Second),Strike the Blood Second,ストライク・ザ・ブラッドⅡ,
1080,Sentou Yousei Yukikaze (Yukikaze),Yukikaze,戦闘妖精雪風,"Battle Fairy Yukikaze, Yukikaze Operation, Fairy Air Force"
6581,Sengoku Basara: Setonai no Gekitotsu! Hi wo Fuku Umi no Daiyousai - Fugaku!!,,戦国BASARA 瀬戸内の激突! 火を噴く海の大要塞・富嶽!!,"Sengoku Basara OVA, Sengoku Basara Episode 13, Sengoku Basara Special"
1124,Seikai no Danshou: Tanjou (Crest of the Stars: Birth),Crest of the Stars: Birth,星界の断章 “誕生”,"Seikai no Danshou: Birth, Passage of the Stars: Birth, Seikai no Danshou: Tanjyou, Lost Chapter of the Stars: Birth"
529,"Saishuu Heiki Kanojo (She, The Ultimate Weapon)","She, The Ultimate Weapon",最終兵器彼女,"SaiKano, Saishuuheiki Kanojo: The Last Love Song on This Little Planet"
1846,Princess Nine: Kisaragi Joshikou Yakyuubu (Princess Nine),Princess Nine,プリンセスナイン 如月女子高野球部,
16442,Precure All Stars Movie New Stage 2: Kokoro no Tomodachi,,映画 プリキュアオールスターズ New Stage2 こころのともだち,"Pretty Cure All Stars New Stage Kokoro no Tomodachi, Eiga Precure All Stars New Stage 2: Kokoro no Tomodachi, Pretty Cure All Stars New Stage 2: Friends of the Heart"
14749,Ore no Kanojo to Osananajimi ga Shuraba Sugiru (Oreshura),Oreshura,俺の彼女と幼なじみが修羅場すぎる,Ore no Kanojo to Osananajimi ga Shuraba Sugiru
12001,One Piece 3D: Gekisou! Trap Coaster,,ONE PIECE 3D 激走! トラップコースター,
6023,Nogizaka Haruka no Himitsu: Purezza,,乃木坂春香の秘密ぴゃあれっつぁ,"Nogizaka Haruka no Himitsu 2, Haruka Nogizaka's Secret: Purity"
333,Mama wa Shougaku 4 Nensei (Mama is Just a Fourth Grade Pupil),Mama is Just a Fourth Grade Pupil,ママは小学４年生,"Mama is a 4th Grader, Mama wa Shougaku Yonensei, Mama wa Shougaku 4-nensei"
1017,Majutsushi Orphen (Orphen),Orphen,魔術士オーフェン,"Sorcerer Stabber Orphen, Sorcerous Stabber Orphen"
6016,Kyoushoku Soukou Guyver (1989) (The Guyver: Bio-Booster Armor),The Guyver: Bio-Booster Armor,強殖装甲ガイバー,"Bio-Booster Armor Guyver, The Guyver, Гайвер, Guyver: The Bio-boosted Armor"
31610,Kyoukai no Rinne (TV) 2nd Season (RIN-NE),RIN-NE,境界のRINNE　第２シリーズ,
34389,Koro-sensei Quest! (Koro Sensei Quest!),Koro Sensei Quest!,殺せんせーQ[クエスト]!,Koro Teacher Quest 2016
634,Koi Kaze,,恋風,"Koikaze, Love Wind"
16668,Kakumeiki Valvrave (Valvrave the Liberator),Valvrave the Liberator,革命機ヴァルヴレイヴ,Kakumeiki Valvrave
3418,Jungle no Ouja Taa-chan,,ジャングルの王者ターちゃん,"Jungle King Taa-chan, Jungle no Ohja Ta-chan"
15785,Inazuma Eleven Go vs. Danball Senki W Movie,,劇場版 イナズマイレブンGO vs ダンボール戦機W,Gekijouban Inazuma Eleven Go vs Danball Senki W
20457,"Inari, Konkon, Koi Iroha. (Inari Kon Kon)",Inari Kon Kon,いなり、こんこん、恋いろは。,"Inari, Konkon, ABCs of Love"
35333,Hitori no Shita: The Outcast 2nd Season,Hitori no Shita - The Outcast 2,一人之下 THE OUTCAST 2ndシーズン,hitorinoshita - The Outcast
650,Gunsmith Cats,Gunsmith Cats,ガンスミス キャッツ,
1490,Ginga Tetsudou Monogatari (The Galaxy Railways),The Galaxy Railways,銀河鉄道物語,
2400,Ghost Sweeper GS Mikami,,ゴーストスイーパーGS美神,Ghost Sweeper Mikami
19159,Genshiken Nidaime OVA,,げんしけん オリジナルアニメDVD,"Genshiken Nidaime OAD, The Society for the Study of Modern Visual Culture OVA"
1845,Gaiking: Legend of Daiku-Maryu,,ガイキング Legend of Daiku-Maryu,"Great Sky Demon Dragon Gaiking, Gaiking: Legend of Daikuu-Maryuu"
2624,"Flanders no Inu, Boku no Patrasche",A Dog of Flanders: My Patrasche,フランダースの犬　～ぼくのパトラッシュ～,A Dog of Flanders: My Friend Patrasche
2222,Dr. Slump: Arale-chan,,Dr.スランプ・アラレちゃん,"Dr. Slump & Arale-chan, Dr. Slump 1"
2634,Doraemon: Doraemon Comes Back,,帰ってきたドラえもん,Doraemon: Come Back Doraemon
11053,Doraemon Movie 32: Nobita to Kiseki no Shima - Animal Adventure,,映画 ドラえもん のび太と奇跡の島～アニマル アドベンチャー～,Doraemon: Nobita and the Miracle Island - Animal Adventure
9379,Denpa Onna to Seishun Otoko (Ground Control to Psychoelectric Girl),Ground Control to Psychoelectric Girl,電波女と青春男,Electromagnetic Wave Woman and Adolescent Man
24031,Denki-gai no Honya-san (Denki-gai),Denki-gai,デンキ街の本屋さん,"Denki Machi no Honya-san, Denkigai no Honya-san"
30711,Code Geass: Boukoku no Akito 5 - Itoshiki Monotachi e,Code Geass: Akito the Exiled - To Beloved Ones,コードギアス 亡国のアキト 最終章 「愛シキモノタチへ」,
2225,Alps no Shoujo Heidi,,アルプスの少女ハイジ,Heidi: Girl of the Alps
8894,Yume-iro Pâtissière: Mune Kyun Tropical Island!,,夢色パティシエール 胸キュントロピカルアイランド!,"Yumeiro Patissiere: Mune Kyun Tropical Island!, Yumeiro Pâtissière: Heart-Racing Tropical Island!, Yumeiro Pâtissière: Mune Kyun Tropical Island!"
24591,Youkai Watch Movie 1: Tanjou no Himitsu da Nyan!,"Yo-kai Watch the Movie: It's the Secret of Birth, Meow!",映画 妖怪ウォッチ　誕生の秘密だニャン！,"Yokai Watch Movie, Eiga Youkai Watch, Youkai Watch the Movie: The Secret of Birth, Nyan!"
19157,Youkai Watch (Yo-kai Watch),Yo-kai Watch,妖怪ウォッチ,Yokai Watch
3692,Yes! Precure 5 GoGo!,,Yes! プリキュア5 GoGo!,
35673,Yama no Susume: Omoide Present,,ヤマノススメ おもいでプレゼント,Yama no Susume OVA
33758,Wu Geng Ji,,武庚纪,"The Legend and the Hero, Feng Shen Ji, Chronicles of the God's Order"
3322,Wagaya no Oinari-sama. (Our Home's Fox Deity),Our Home's Fox Deity,我が家のお稲荷さま。,Wagaya no Oinarisama
201,Video Girl Ai,,電影少女 VIDEO・GIRL・AI,Den'ei Shoujo Video Girl AI
3593,Utawarerumono OVA,Utawarerumono OVA,OVA うたわれるもの,"Utawareru Mono OVA, The One Being Sung OVA"
4896,Umineko no Naku Koro ni (Umineko: When They Cry),Umineko: When They Cry,うみねこのなく頃に,"When They Cry 3, When the Seagulls Cry, When They Cry: Seagulls"
14835,The iDOLM@STER Shiny Festa,THE IDOLM@STER SHINY FESTA,アイドルマスター シャイニーフェスタ,The Idolmaster Shiny Festa
3594,Tears to Tiara,Tears to Tiara,ティアーズ・トゥ・ティアラ,
3000,Taiho Shichau zo: Full Throttle,You're Under Arrest: Full Throttle,逮捕しちゃうぞ フルスロットル,"Taiho Shichauzo: Full Throttle, Taiho Shichau zo (2007)"
6164,Aoi Hana (Sweet Blue Flowers),Sweet Blue Flowers,青い花,"Aoihana, Blue Flower"
1860,Tokyo Majin Gakuen Kenpucho: Tou (Tokyo Majin),Tokyo Majin,東京魔人學園剣風帖　龖（トウ）,Tokyo Majin Gakuen Kenpuchou
11375,.hack//The Movie: Sekai no Mukou ni,,.hack//The Movie セカイの向こうに,.hack//Beyond the World
35000,To LOVE-Ru: Multiplication - Mae kara Ushiro kara,,To LOVEる -とらぶる- Multiplication ~前から後ろから~,"To LOVE-Ru (2017), To Loveru: Trouble - Multiplication, From the Front, from Behind"
3455,To LOVE-Ru (To LOVE Ru),To LOVE Ru,To LOVEる -とらぶる-,"To Love You, ToLoveRu, ToLoveRu Trouble, To-Rabu-Ru, ToRaBuRu"
6999,Tennis no Ouji-sama: Another Story - Messages From Past and Future Specials,Prince of Tennis: Another Story - Messages From Past and Future OVA Bonus,テニスの王子様　OVA ANOTHER STORY ～過去と未来のメッセージ,"Tennis no Ouji-sama OVA Another Story: Kako to Mirai no Message, Oshitari on a Certain Day, Aru Hi no Oshitari"
6169,Tenjoubito to Akutobito Saigo no Tatakai,,天上人とアクト人最後の戦い,"Munto Movie, Munto Finale, Last War of Heavenloids and Akutoloids, Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai Movie"
1731,Tales of Symphonia The Animation: Sylvarant-hen,,テイルズオブシンフォニア THE ANIMATION シルヴァラント編,Tales of Symphonia The Animation: Sylvarant Chapter
4382,Suzumiya Haruhi no Yuuutsu (2009),The Melancholy of Haruhi Suzumiya Season 2,涼宮ハルヒの憂鬱,"Suzumiya Haruhi no Yuutsu (2009), Endless Eight, The Sigh of Haruhi Suzumiya"
22859,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie Lite,,映画中二病でも恋がしたい!Lite,
1362,Street Fighter II Movie (Street Fighter II: The Animated Movie),Street Fighter II: The Animated Movie,ストリートファイターII MOVIE,
2583,Soukou Kihei Votoms: The Last Red Shoulder,Armored Trooper Votoms: The Last Red Shoulder,装甲騎兵ボトムズ　ザ・ラストレッドショルダー,
1531,Shakugan no Shana SP: Koi to Onsen no Kougai Gakushuu!,,灼眼のシャナSP　恋と温泉の校外学習！,"Shakugan no Shana OVA, Shakugan no Shana Tokubetsu Hen Koi to Onsen no Kougai Gakushuu!, Shakugan no Shana SP: Love and Outdoor Hot Spring Tutorial!"
11019,Pokemon 3D Adventure: Mew wo Sagase!,Pokemon 3D Adventure: Find Mew!,ポケモン３Ｄアドベンチャー　ミュウを探せ！,
12673,Papa no Iukoto wo Kikinasai!: Pokkapoka,,パパのいうことを聞きなさい！ぽっかぽか,"Papakiki Special, Listen to Me, Girls, I'm Your Father! Special, Listen to Me, Girls. I Am Your Father!: Warm Fuzzies"
613,Onmyou Taisenki,,陰陽大戦記,"Onmyou Tai Senki, The Chronicle of the Big Battle between Yin and Yang"
9999,One Piece 3D: Mugiwara Chase,,ONE PIECE 3D 麦わらチェイス,"One Piece 3D: Strawhat Chase, One Piece Movie 11"
10686,Naruto: Honoo no Chuunin Shiken! Naruto vs. Konohamaru!!,Chunin Exam on Fire! and Naruto vs. Konohamaru!,炎の中忍試験! ナルトvs木ノ葉丸!!,
4134,"Naruto Shippuuden: Shippuu! ""Konoha Gakuen"" Den",Naruto Shippuden: Konoha Gakuen - Special,"NARUTO 疾風伝「疾風! ""木ノ葉学園""伝」","NARUTO Shippu Konoha Gakuen Den Special, Konoha High"
276,Mahoromatic: Automatic Maiden,Mahoromatic: Automatic Maiden,まほろまてぃっく,
33299,Magic-Kyun! Renaissance,Magic-Kyun! Renaissance,マジきゅんっ！ルネッサンス,Maji-Kyun! Renaissance
2542,Lady Georgie,,レディジョージィ,Joaninha
33519,Koutetsujou no Kabaneri Movie 1: Tsudou Hikari,,甲鉄城のカバネリ 総集編｛前編｝集う光,Kabaneri of the Iron Fortress Recap 1: Gathering Light
3421,Kodomo no Omocha,,こどものおもちゃ OVA,"Child's Toy OVA, Kodocha OVA"
20505,Kimi to Boku (Everlasting Heart),Everlasting Heart,キミとボク,
10152,Kimi ni Todoke 2nd Season: Kataomoi,Kimi ni Todoke - From Me To You Season 2 – A Crush,君に届け 2ND SEASON 片想い,"Kimi ni Todoke 2nd Season Episode 00, Unrequited Love, Kimi ni Todoke Recap"
6954,Kara no Kyoukai 8: Shuushou,the Garden of sinners Chapter 8: The Final Chapter,劇場版 空の境界 the Garden of sinners 終章,"Kara no Kyoukai: Epilogue, The Garden of Sinners Epilogue, The Garden of Sinners: the Garden of Sinners"
6463,Hoshi wo Katta Hi (The Day I Bought a Star),The Day I Bought a Star,星をかった日,"The Day I Cropped a Star, The Day I Harvested a Star, The Day I Harvested a Planet"
18713,Haiyore! Nyaruko-san: Yasashii Teki no Shitome-kata,,這いよれ！ニャル子さん　やさしい敵の仕留め方,"Haiyore! Nyaruko-san OVA, Haiyore! Nyaruko-san: Easy Way to Kill Enemies"
3231,Gunslinger Girl: Il Teatrino,Gunslinger Girl: Il Teatrino,ガンスリンガー ガール -IL TEATRINO-,"Gunslinger Girl 2nd Season, Gunslinger Girl Second"
33025,Ginga Kikoutai Majestic Prince Movie: Kakusei no Idenshi,,劇場版 銀河機攻隊 マジェスティックプリンス 覚醒の遺伝子,"Gekijouban Ginga Kikoutai Majestic Prince, Majestic Prince The Movie: Awakened Genes"
1335,Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi,Ghost in the Shell: Stand Alone Complex: Tachikomatic Days,攻殻機動隊 STAND ALONE COMPLEX: Section9 Science File “タチコマな日々”,Ghost in the Shell: Stand Alone Complex - Tachikoma Specials
